day,method,decision_gate_slot,terminal_completion_index,future_arrivals_mwh_after_gate,future_arrivals_used_for_decision,certificate_scope,profile_role,response_profile_role,response_scoring,committed_arrivals_mwh,reserved_future_arrivals_mwh,uncommitted_arrivals_excluded_from_payment_mwh,selected_response_dr_price_per_mwh,selected_response_projection_weight,eligible_reference_nrmse,payment_eligibility,event_upper_margin_mw,post_response_event_service_mwh,settlement_rule,schema_version,profile_checksum,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh,planned_response_mwh,response_tracking_mae_mw,response_tracking_rmse_mw,response_plan_contract_mae_mw
63,Committed-ledger rolling-service verifier,62,95,328.4016881543871,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,309.4691837777694,38.07997669330497,328.4016881543871,10.0,1.0,0.15234411124435746,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,15.19613932797778,34.648387122634105,1.6425231613945563,0.7203801643533662,21.094610984490764,-14.71961098449076,117.99999999999999,3.000000000000001,1.0938866260519777,1.0938866260519777,0.0,119.66300124987416,1.0938866260519777,120.75688787592611,0.0,0.0,119.66300124987416,1.0,0.00905858576925162,0.017954528898529405,3.000000000000001,3.000000000000001,8.844043450992864,11.9996872280603,0.3750000000000001
63,Committed-ledger reference schedule,62,95,328.4016881543871,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,309.4691837777694,38.07997669330497,328.4016881543871,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,15.094610984490775,35.0990722306465,1.6638881018688674,0.7155671652626671,21.094610984490764,-15.09461098449076,118.00000000000001,0.0,0.0,0.0,0.0,120.75688787592611,0.0,120.75688787592611,0.0,0.0,120.75688787592611,0.0,0.0,0.0,-70.75234760794291,,,,
64,Decision-time truncated-ledger verifier,62,95,360.18718576416836,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,0.1453720636236649,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,18.219116009339082,39.98306808733106,1.6592867628471264,0.7560885012386365,24.096538936238588,-17.721538936238588,118.00000000000003,1.0096917075980612,1.0096917075980612,1.0096917075980612,0.0,143.7626197823106,1.0096917075980612,144.77231148990867,0.0,0.0,143.7626197823106,1.0,0.006974342657148508,0.013852076188445868,-92.64488543088065,,,,
64,Complete-ledger risk-constrained verifier,62,95,360.18718576416836,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,3.227196454526606,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,13.495945029092926,23.047489091028957,0.9564647085631052,0.560078153331659,24.096538936238588,-5.40515122103536,79.35821196511884,69.1679264893956,69.1679264893956,69.1679264893956,7.016609515630989e-14,75.60438500051315,69.16792648939554,144.77231148990867,7.016609515630989e-14,1.014431091368155e-15,75.60438500051315,0.9999999999999992,0.4777704091173323,0.6466097929281219,5.886216290745171,,,,
64,Committed-ledger rolling-service verifier,62,95,360.18718576416836,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,0.1453720636236649,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,18.219116009339082,39.98306808733106,1.6592867628471264,0.7560885012386365,24.096538936238588,-17.721538936238588,118.00000000000003,3.0,1.0096917075980612,1.0096917075980612,0.0,143.7626197823106,1.0096917075980612,144.77231148990867,0.0,0.0,143.7626197823106,1.0,0.006974342657148508,0.013852076188445868,3.0,3.0,11.955610678860081,15.00153348040008,0.375
64,Committed-ledger reference schedule,62,95,360.18718576416836,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,518.1440938156388,40.2455388864754,360.18718576416836,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,18.09653893623861,40.34440295409681,1.674282064360006,0.7510015850875319,24.096538936238588,-18.096538936238588,118.00000000000003,0.0,0.0,0.0,0.0,144.77231148990867,0.0,144.77231148990867,0.0,0.0,144.77231148990867,0.0,0.0,0.0,-95.64488543088065,,,,
65,Decision-time truncated-ledger verifier,62,95,42.8755937617407,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.15558874451706164,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.7206080498022223,11.852950298483924,1.2317071560644455,0.38662944199120935,9.62318862898914,-3.2481886289891406,59.78904212915309,1.15263864036537,1.15263864036537,1.15263864036537,0.042316323617688445,27.875186715165448,1.1103223167476814,28.98550903191313,0.042316323617688445,0.03671256726589938,27.875186715165448,0.9632874327341007,0.03830611756809975,0.07368218702896408,-12.043643797945371,,,,
65,Complete-ledger risk-constrained verifier,62,95,42.8755937617407,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.6563792082532768,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.575304114045715,10.74608838293761,1.1166868693154177,0.3715300875715329,9.62318862898914,-1.71287519478326,59.47072405837356,8.03480913479106,8.03480913479106,8.03480913479106,0.20201733819383216,21.1527172353159,7.832791796597228,28.98550903191313,0.20201733819383216,0.025142767526248836,21.1527172353159,0.9748572324737512,0.2702313003360852,0.423161776261663,0.23886367570167444,,,,
65,Committed-ledger rolling-service verifier,62,95,42.8755937617407,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.15558874451706164,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.7206080498022223,11.852950298483924,1.2317071560644455,0.38662944199120935,9.62318862898914,-3.2481886289891406,59.78904212915309,3.000000000000001,1.15263864036537,1.15263864036537,0.042316323617688445,27.875186715165448,1.1103223167476814,28.98550903191313,0.042316323617688445,0.03671256726589938,27.875186715165448,0.9632874327341007,0.03830611756809975,0.07368218702896408,3.000000000000001,3.000000000000001,1.8804554747431714,3.662131365108964,0.3750000000000001
65,Committed-ledger reference schedule,62,95,42.8755937617407,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,71.29310832367388,42.52222020539638,42.8755937617407,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.623188628989142,12.54790980607947,1.3039243321366294,0.3765060385571738,9.62318862898914,-3.6231886289891406,64.23033139614381,0.0,0.0,0.0,0.0,28.98550903191313,0.0,28.98550903191313,0.0,0.0,28.98550903191313,0.0,0.0,0.0,-15.043643797945371,,,,
66,Decision-time truncated-ledger verifier,62,95,36.995870734588074,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.15820824388187774,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,4.063094570131433,17.852594496919984,1.7898644083898978,0.4073575053897724,9.974272024873427,-3.5992720248734273,100.05422726893512,1.344394123484286,1.344394123484286,1.344394123484286,0.19968430451630703,30.64946638001944,1.144709818967979,31.794176198987415,0.19968430451630703,0.14853107509781602,30.64946638001944,0.851468924902184,0.036003757788963746,0.06908625253466268,-5.725342033198128,,,,
66,Complete-ledger risk-constrained verifier,62,95,36.995870734588074,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.828970336662271,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.407218815888336,13.84244437176562,1.387815004167312,0.3416007511517186,9.974272024873427,-2.2220863522501544,77.83125672273758,9.443963212749306,9.443963212749306,9.443963212749306,0.16700768631585272,22.51722067255396,9.276955526433454,31.794176198987415,0.16700768631585272,0.017684067859391184,22.51722067255396,0.9823159321406089,0.2917815976225516,0.4499211486633247,5.2921433477880555,,,,
66,Committed-ledger rolling-service verifier,62,95,36.995870734588074,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.15820824388187774,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,4.063094570131433,17.852594496919984,1.7898644083898978,0.4073575053897724,9.974272024873427,-3.5992720248734273,100.05422726893512,3.0,1.344394123484286,1.344394123484286,0.19968430451630703,30.64946638001944,1.144709818967979,31.794176198987415,0.19968430451630703,0.14853107509781602,30.64946638001944,0.851468924902184,0.036003757788963746,0.06908625253466268,3.0,3.0,1.090667754149766,1.9712649161079776,0.375
66,Committed-ledger reference schedule,62,95,36.995870734588074,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,82.99346890249586,41.178780541341155,36.995870734588074,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.9742720248734273,18.64826212797165,1.8696364086990394,0.39845233967577304,9.974272024873427,-3.974272024873427,104.63306654480704,0.0,0.0,0.0,0.0,31.794176198987415,0.0,31.794176198987415,0.0,0.0,31.794176198987415,0.0,0.0,0.0,-8.725342033198128,,,,
67,Decision-time truncated-ledger verifier,62,95,26.307527808776005,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.19338945848008096,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,2.81210352819634,12.260425220651817,1.390431920636327,0.31891540785649475,8.817709834395107,-2.4427098343951057,69.04734203004874,2.25059466089392,2.25059466089392,2.25059466089392,0.7281694360988509,21.019253450365785,1.5224252247950694,22.541678675160853,0.7281694360988509,0.3235453494809355,21.019253450365785,0.6764546505190646,0.06753823647005765,0.12281449176998586,-1.234659732326518,,,,
67,Complete-ledger risk-constrained verifier,62,95,26.307527808776005,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.15591971390274487,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,3.129355224833791,12.682977588513829,1.4383527953076354,0.35489433011587235,8.817709834395107,-2.0924794523638077,71.48383175088273,2.2374796830905153,2.2374796830905153,2.2374796830905153,0.583139716720062,20.887338708790395,1.6543399663704534,22.541678675160853,0.583139716720062,0.26062346895351524,20.887338708790395,0.7393765310464848,0.07339027364423419,0.13352672778085412,1.5671833239238642,,,,
67,Committed-ledger rolling-service verifier,62,95,26.307527808776005,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.19338945848008096,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,2.81210352819634,12.260425220651817,1.390431920636327,0.31891540785649475,8.817709834395107,-2.4427098343951057,69.04734203004874,2.9999999999999996,2.25059466089392,2.25059466089392,0.7281694360988509,21.019253450365785,1.5224252247950694,22.541678675160853,0.7281694360988509,0.3235453494809355,21.019253450365785,0.6764546505190646,0.06753823647005765,0.12281449176998586,2.9999999999999996,2.9999999999999996,0.5293324665408148,0.6903830866947345,0.37499999999999994
67,Committed-ledger reference schedule,62,95,26.307527808776005,False,committed-ledger eligibility reference,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,86.99349849544105,40.5314149294002,26.307527808776005,10.0,1.0,0.0,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,2.817709834395107,13.325512282225525,1.5112214546056961,0.3195512085693849,8.817709834395107,-2.817709834395106,75.13704292922901,0.0,0.0,0.0,0.0,22.541678675160853,0.0,22.541678675160853,0.0,0.0,22.541678675160853,0.0,0.0,0.0,-4.234659732326518,,,,
68,Decision-time truncated-ledger verifier,62,95,202.0498172104859,False,gate-causal frozen contract baseline,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,0.13805917890231129,committed-ledger-only,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,6.014414294681206,14.961245892886986,1.260789488094796,0.5068368218843512,11.866569347350143,-5.491569347350144,65.95267852489205,0.9086202106757604,0.9086202106757604,0.9086202106757604,0.0,46.0239345681254,0.9086202106757604,46.93255477880115,0.0,0.0,46.0239345681254,1.0,0.019360126781041393,0.037984861821459,-28.11629609162305,,,,
68,Complete-ledger risk-constrained verifier,62,95,202.0498172104859,True,ex-post reference audit,submitted baseline contract,same profile as submitted baseline,baseline-credit audit,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,1.116123991692304,complete-ledger,,,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,4.53832446779958,11.371395115469186,0.9582714921738074,0.38244620959578407,11.866569347350143,-1.8089385230220287,61.036120130824656,21.617837801359148,21.617837801359148,21.617837801359148,0.07433498584442333,25.389051963286434,21.543502815514724,46.93255477880115,0.07433498584442333,0.003438594855205629,25.389051963286434,0.9965614051447944,0.4590311121363812,0.6285449872609423,1.3447505030018734,,,,
68,Committed-ledger rolling-service verifier,62,95,202.0498172104859,False,committed-ledger response; submitted baseline frozen before event,submitted baseline contract,post-event operating plan,planned-versus-metered response delivery,118.48400491472918,38.8769907284011,202.0498172104859,10.0,1.0,0.13805917890231129,committed-ledger-only,118.0,0.0,contract-capped-after-event: payable credit is the pointwise intersection of submitted baseline credit; frozen contract baseline credit; and the closed event meter; oracle overpayment is diagnostic only,13,5e189fa4cce474091ec334ea1f2e3d4ea97aee08d232c7a2e38cfb2c6e7e63ff,6.014414294681206,14.961245892886986,1.260789488094796,0.5068368218843512,11.866569347350143,-5.491569347350144,65.95267852489205,3.0000000000000004,0.9086202106757604,0.9086202106757604,0.0,46.0239345681254,0.9086202106757604,46.93255477880115,0.0,0.0,46.0239345681254,1.0,0.019360126781041393,0.037984861821459,3.0000000000000004,3.0000000000000004,3.8895370114528816,5.745471447511729,0.37500000000000006
